date time,[Input]ObservationPoint_PMP_KGM-O-11860/Water level (op),[SP]Control Group PMP_KGM-O-11860/Interval Rule,[Input]ObservationPoint_PMP_KGM-O-11730/Water level (op),[SP]Control Group PMP_KGM-O-11730/Interval Rule,[Input]ObservationPoint_KST-O-17680/Water level (op),[SP]Control Group KST-O-17680/Interval Rule,[Input]ObservationPoint_KST-O-17750/Water level (op),[Input]ObservationPoint_KST-O-17780/Water level (op),[SP]Control Group KST-O-17750/Interval Rule,Control Group KST-O-17750/rlCalamiteit,[Input]ObservationPoint_KST-O-17660/Water level (op),[SP]Control Group KST-O-17660/Interval Rule,Control Group KST-O-17700/Time Rule,Control Group KST-O-17800/Time Rule,Control Group KST-O-17690/Time Rule,Control Group KST-O-17760/Time Rule,Control Group KST-O-17710/Time Rule,Control Group KST-O-17740/Time Rule,Control Group KST-O-17670/Time Rule,Control Group KST-O-17770/Time Rule,Control Group KST-O-17780/Time Rule,Control Group KST-O-17820/Time Rule,Control Group KST-O-17790/Time Rule,Control Group KST-O-17810/Time Rule,[Output]PMP_KGM-O-11860/Capacity (p),[Status]Control Group PMP_KGM-O-11860/Interval Rule,[Output]PMP_KGM-O-11730/Capacity (p),[Status]Control Group PMP_KGM-O-11730/Interval Rule,[Output]KST-O-17680/Crest level (s),[Status]Control Group KST-O-17680/Interval Rule,[Output]KST-O-17750/Crest level (s),[Status]Control Group KST-O-17750/h>-2.5?,[Status]Control Group KST-O-17750/Interval Rule,[Output]KST-O-17660/Crest level (s),[Status]Control Group KST-O-17660/Interval Rule,[Output]KST-O-17700/Crest level (s),[Output]KST-O-17800/Crest level (s),[Output]KST-O-17690/Crest level (s),[Output]KST-O-17760/Crest level (s),[Output]KST-O-17710/Crest level (s),[Output]KST-O-17740/Crest level (s),[Output]KST-O-17670/Crest level (s),[Output]KST-O-17770/Crest level (s),[Output]KST-O-17780/Crest level (s),[Output]KST-O-17820/Crest level (s),[Output]KST-O-17790/Crest level (s),[Output]KST-O-17810/Crest level (s),[StandardCondition]Control Group KST-O-17750/h>-2.5?_isActive,Interval Rule_unitDelay_isActive,[IntervalRule]Control Group PMP_KGM-O-11860/Interval Rule_isActive,[IntervalRule]Control Group PMP_KGM-O-11730/Interval Rule_isActive,[IntervalRule]Control Group KST-O-17680/Interval Rule_isActive,[IntervalRule]Control Group KST-O-17750/Interval Rule_isActive,[TimeRule]Control Group KST-O-17750/rlCalamiteit_isActive,[IntervalRule]Control Group KST-O-17660/Interval Rule_isActive,[TimeRule]Control Group KST-O-17700/Time Rule_isActive,[TimeRule]Control Group KST-O-17800/Time Rule_isActive,[TimeRule]Control Group KST-O-17690/Time Rule_isActive,[TimeRule]Control Group KST-O-17760/Time Rule_isActive,[TimeRule]Control Group KST-O-17710/Time Rule_isActive,[TimeRule]Control Group KST-O-17740/Time Rule_isActive,[TimeRule]Control Group KST-O-17670/Time Rule_isActive,[TimeRule]Control Group KST-O-17770/Time Rule_isActive,[TimeRule]Control Group KST-O-17780/Time Rule_isActive,[TimeRule]Control Group KST-O-17820/Time Rule_isActive,[TimeRule]Control Group KST-O-17790/Time Rule_isActive,[TimeRule]Control Group KST-O-17810/Time Rule_isActive
1951-01-04 13:10:00,-1.61937887167,0,-1.61936059449,0,-1.24057034302,0,-1.61928287242,-1.61930576813,0,-2,-0.787813769211,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-2,1,,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-04 13:20:00,-1.61804579029,0,-1.61802314493,0,-1.23932355718,0,-1.61794239996,-1.61796172486,0,-2,-0.787472026874,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-2,1,,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-04 13:30:00,-1.61671681371,0,-1.6166800229,0,-1.23809557493,0,-1.61659575946,-1.61661845324,0,-2,-0.78712678129,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-2,1,,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-04 13:40:00,-1.6153634932,0,-1.61533206345,0,-1.23682711986,0,-1.61524773621,-1.61526920492,0,-2,-0.786885219897,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-2,1,,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-04 13:50:00,-1.61400065456,0,-1.61397645528,0,-1.23562145706,0,-1.61389441334,-1.61391592759,0,-2,-0.786560543423,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-2,1,,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-04 14:00:00,-1.61264239052,0,-1.61261601142,0,-1.23439557614,0,-1.61253516618,-1.61255386069,0,-2,-0.786285000208,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-2,1,,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-04 14:10:00,-1.61128466296,0,-1.61125958375,0,-1.23315553945,0,-1.6111782735,-1.61119598825,0,-2,-0.786032373962,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-2,1,,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-04 14:20:00,-1.60992882021,0,-1.60990387379,0,-1.23190272906,0,-1.60982307604,-1.6098439938,0,-2,-0.785742566688,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-2,1,,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-04 14:30:00,-1.60857446707,0,-1.60855033684,0,-1.23068488982,0,-1.60846655984,-1.60848808588,0,-2,-0.785496293127,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-2,1,,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-04 14:40:00,-1.60722327564,0,-1.60719680946,0,-1.22944741688,0,-1.60711030007,-1.60713184078,0,-2,-0.785242139045,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-2,1,,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-04 14:50:00,-1.6058692991,0,-1.60584080418,0,-1.22823310518,0,-1.60575185763,-1.60576909367,0,-2,-0.784981247044,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-2,1,,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-04 15:00:00,-1.60450845566,0,-1.60448118131,0,-1.22702922811,0,-1.60439262506,-1.6044104442,0,-2,-0.784745497769,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-2,1,,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-04 15:10:00,-1.60314439264,0,-1.60311782416,0,-1.22583538855,0,-1.60302984344,-1.60305180287,0,-2,-0.784497346729,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-2,1,,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-04 15:20:00,-1.60177893185,0,-1.6017514111,0,-1.22461650689,0,-1.60166210795,-1.60168500184,0,-2,-0.784256469418,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-2,1,,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-04 15:30:00,-1.60041053456,0,-1.60038098005,0,-1.22342838299,0,-1.60029906363,-1.60032239849,0,-2,-0.784024451252,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-2,1,,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-04 15:40:00,-1.59903791361,0,-1.59901457511,0,-1.22230600893,0,-1.59892895242,-1.59895257696,0,-2,-0.783786138691,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-2,1,,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-04 15:50:00,-1.59767196235,0,-1.59764348868,0,-1.22113169439,0,-1.59755936959,-1.59758304081,0,-2,-0.783556576827,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-2,1,,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-04 16:00:00,-1.59630000362,0,-1.59627170538,0,-1.21996594376,0,-1.59618500362,-1.59620877866,0,-2,-0.783327911252,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-2,1,,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-04 16:10:00,-1.59492403641,0,-1.59489635485,0,-1.21880338696,0,-1.59481065477,-1.59483385498,0,-2,-0.783098580112,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-2,1,,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-04 16:20:00,-1.59354572494,0,-1.59351992579,0,-1.21765227107,0,-1.59343270068,-1.59345402922,0,-2,-0.782875490912,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-2,1,,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-04 16:30:00,-1.59216881072,0,-1.59213954054,0,-1.21651148102,0,-1.59205335122,-1.59207509415,0,-2,-0.782651286892,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-2,1,,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-04 16:40:00,-1.59078653726,0,-1.59075844989,0,-1.21537431725,0,-1.59067126988,-1.59069236997,0,-2,-0.782428982809,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-2,1,,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-04 16:50:00,-1.58940210489,0,-1.58937457205,0,-1.21424151341,0,-1.58928862815,-1.589309615,0,-2,-0.782209919408,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-2,1,,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-04 17:00:00,-1.58801729991,0,-1.58798962067,0,-1.21312433536,0,-1.58790304103,-1.58792432224,0,-2,-0.781990331746,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-2,1,,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-04 17:10:00,-1.58663142114,0,-1.58660221526,0,-1.21201211189,0,-1.58651719783,-1.58653544855,0,-2,-0.781773089366,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-2,1,,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-04 17:20:00,-1.5852419908,0,-1.58521346975,0,-1.21090722587,0,-1.58512724534,-1.58514980045,0,-2,-0.781557158968,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-2,1,,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-04 17:30:00,-1.5838501658,0,-1.58382202824,0,-1.20982211112,0,-1.58373584345,-1.58375925666,0,-2,-0.781341693912,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-2,1,,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-04 17:40:00,-1.58245684,0,-1.58242767455,0,-1.20873366711,0,-1.58234169792,-1.58236462008,0,-2,-0.781128296672,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-2,1,,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-04 17:50:00,-1.58105858648,0,-1.58102296872,0,-1.20765301732,0,-1.5809436499,-1.58096680127,0,-2,-0.780915517324,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-2,1,,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-04 18:00:00,-1.57964381643,0,-1.57961592758,0,-1.20658195619,0,-1.57953594647,-1.57955921626,0,-2,-0.780703628366,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-2,1,,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-04 18:10:00,-1.57823091842,0,-1.57821196824,0,-1.20551640632,0,-1.57812702504,-1.57814970213,0,-2,-0.78049328107,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-2,1,,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-04 18:20:00,-1.57683677392,0,-1.5768073652,0,-1.20445843716,0,-1.57672110304,-1.57674400814,0,-2,-0.780283561403,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-2,1,,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-04 18:30:00,-1.57543707838,0,-1.57540340362,0,-1.2034165443,0,-1.57531377185,-1.57533365444,0,-2,-0.780074854682,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-2,1,,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-04 18:40:00,-1.57402342074,0,-1.57399563184,0,-1.20237334834,0,-1.57390557552,-1.57392444169,0,-2,-0.779867163931,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-2,1,,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-04 18:50:00,-1.57260865827,0,-1.57257316083,0,-1.20134271079,0,-1.57249376574,-1.57251257179,0,-2,-0.779660207905,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-2,1,,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-04 19:00:00,-1.57117849284,0,-1.5711483026,0,-1.20031576372,0,-1.57106816811,-1.57109019006,0,-2,-0.779454251626,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-2,1,,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-04 19:10:00,-1.56974649374,0,-1.56972829439,0,-1.19902150064,0,-1.56954694322,-1.56952990161,0,-2,-0.777002706747,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-2,1,,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-04 19:20:00,-1.56833149141,0,-1.56815996125,0,-1.19740265877,0,-1.56799486319,-1.56801166398,0,-2,-0.776658614564,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-2,1,,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-04 19:30:00,-1.56663942317,0,-1.56653399037,0,-1.1957293846,0,-1.56649609859,-1.56650902994,0,-2,-0.774189556822,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-2,1,,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-04 19:40:00,-1.56482695153,0,-1.5648894289,0,-1.1940680788,0,-1.56479746291,-1.56481520711,0,-2,-0.773095868374,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-2,1,,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-04 19:50:00,-1.56325650883,0,-1.56324317883,0,-1.19234936994,0,-1.56316824351,-1.56319363422,0,-2,-0.7720166766,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-2,1,,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-04 20:00:00,-1.56172038882,0,-1.56168217213,0,-1.19057865773,0,-1.56156391428,-1.56159613604,0,-2,-0.770350335628,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-2,1,,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-04 20:10:00,-1.56016541514,0,-1.56011551328,0,-1.18873667798,0,-1.55999568668,-1.56002237804,0,-2,-0.769426263161,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-2,1,,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-04 20:20:00,-1.5585730963,0,-1.55855530099,0,-1.18687430216,0,-1.55842107657,-1.55844719632,0,-2,-0.768231364072,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-2,1,,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-04 20:30:00,-1.5570119708,0,-1.5569388102,0,-1.18502870413,0,-1.55680309458,-1.55682686809,0,-2,-0.767028835627,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-2,1,,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-04 20:40:00,-1.55536592442,0,-1.55530032868,0,-1.18318351455,0,-1.55516684144,-1.55519115324,0,-2,-0.766131875062,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-2,1,,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1951-01-04 20:50:00,-1.55366106726,0,-1.55363035852,0,-1.1813696208,0,-1.55352053591,-1.55354634996,0,-2,-0.765052170569,0,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,0,-1,0,-1,-1.24,-1,-2,1,,-1.03,-1,-2.5,-2.85,-2.15,-2.05,-2.7,-2.1,-0.45,-2.65,-3,-3.6,-2.9,-2.8,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
