date time,[Input]measUpSW-S570/Water level (op),[SP]Control group of SW-S570/CTR_SW-S570,[Output]SW-S570/Crest level (s),[Status]Control group of SW-S570/CTR_SW-S570,[IntervalRule]Control group of SW-S570/CTR_SW-S570_isActive
2017-07-05 12:00:00,-0.170179467409,-99,-4.05,1,1
2017-07-05 13:00:00,-0.120096283468,-99,-4.05,1,1
2017-07-05 14:00:00,-0.110785873447,-99,-4.05,1,1
2017-07-05 15:00:00,-0.120366363021,-99,-4.05,1,1
2017-07-05 16:00:00,-0.109751593526,-99,-4.05,1,1
2017-07-05 17:00:00,-0.110160510177,-99,-4.05,1,1
2017-07-05 18:00:00,-0.109911250498,-99,-4.05,1,1
2017-07-05 19:00:00,-0.120221255968,-99,-4.05,1,1
2017-07-05 20:00:00,-0.129890925334,-99,-4.05,1,1
2017-07-05 21:00:00,-0.119565182465,-99,-4.05,1,1
2017-07-05 22:00:00,-0.100012178343,-99,-4.05,1,1
2017-07-05 23:00:00,-0.0701087527682,-99,-4.05,1,1
2017-07-06 00:00:00,-0.0705465310292,-99,-4.05,1,1
2017-07-06 01:00:00,-0.120872137855,-99,-4.05,1,1
2017-07-06 02:00:00,-0.160473535007,-99,-4.05,1,1
2017-07-06 03:00:00,-0.179546572423,-99,-4.05,1,1
2017-07-06 04:00:00,-0.169507894886,-99,-4.05,1,1
2017-07-06 05:00:00,-0.160002190543,-99,-4.05,1,1
2017-07-06 06:00:00,-0.170278078698,-99,-4.05,1,1
2017-07-06 07:00:00,-0.190410212379,-99,-4.05,1,1
2017-07-06 08:00:00,-0.199749584074,-99,-4.05,1,1
2017-07-06 09:00:00,-0.199772576206,-99,-4.05,1,1
2017-07-06 10:00:00,-0.189759172193,-99,-4.05,1,1
2017-07-06 11:00:00,-0.169972976302,-99,-4.05,1,1
2017-07-06 12:00:00,-0.160217110673,-99,-4.05,1,1
2017-07-06 13:00:00,-0.139941033654,-99,-4.05,1,1
2017-07-06 14:00:00,-0.130234761767,-99,-4.05,1,1
2017-07-06 15:00:00,-0.130177426141,-99,-4.05,1,1
2017-07-06 16:00:00,-0.150298628336,-99,-4.05,1,1
2017-07-06 17:00:00,-0.169891979423,-99,-4.05,1,1
2017-07-06 18:00:00,-0.179752004912,-99,-4.05,1,1
2017-07-06 19:00:00,-0.179792254538,-99,-4.05,1,1
2017-07-06 20:00:00,-0.15965282353,-99,-4.05,1,1
2017-07-06 21:00:00,-0.150193403148,-99,-4.05,1,1
2017-07-06 22:00:00,-0.150130711028,-99,-4.05,1,1
2017-07-06 23:00:00,-0.149932022401,-99,-4.05,1,1
2017-07-07 00:00:00,-0.139826429888,-99,-4.05,1,1
2017-07-07 01:00:00,-0.160226355766,-99,-4.05,1,1
2017-07-07 02:00:00,-0.189752690027,-99,-4.05,1,1
2017-07-07 03:00:00,-0.22058480714,-99,-4.05,1,1
2017-07-07 04:00:00,-0.178102988659,-99,-4.05,1,1
2017-07-07 05:00:00,-0.121285018069,-99,-4.05,1,1
2017-07-07 06:00:00,-0.101195472331,-99,-4.05,1,1
2017-07-07 07:00:00,-0.121115739134,-99,-4.05,1,1
2017-07-07 08:00:00,-0.14958916404,-99,-4.05,1,1
2017-07-07 09:00:00,-0.149566358808,-99,-4.05,1,1
2017-07-07 10:00:00,-0.129772658537,-99,-4.05,1,1
2017-07-07 11:00:00,-0.109816949165,-99,-4.05,1,1
2017-07-07 12:00:00,-0.120329254542,-99,-4.05,1,1
2017-07-07 13:00:00,-0.140536523992,-99,-4.05,1,1
2017-07-07 14:00:00,-0.139701997131,-99,-4.05,1,1
2017-07-07 15:00:00,-0.109468127936,-99,-4.05,1,1
2017-07-07 16:00:00,-0.0803657435006,-99,-4.05,1,1
2017-07-07 17:00:00,-0.0603805740104,-99,-4.05,1,1
2017-07-07 18:00:00,-0.0502593305049,-99,-4.05,1,1
2017-07-07 19:00:00,-0.0198126008974,-99,-4.05,1,1
2017-07-07 20:00:00,-0.0103993962589,-99,-4.05,1,1
2017-07-07 21:00:00,-0.0102000476425,-99,-4.05,1,1
2017-07-07 22:00:00,-0.0401121205128,-99,-4.05,1,1
2017-07-07 23:00:00,-0.0795078991176,-99,-4.05,1,1
2017-07-08 00:00:00,-0.119086782409,-99,-4.05,1,1
2017-07-08 01:00:00,-0.139519502841,-99,-4.05,1,1
2017-07-08 02:00:00,-0.149774928394,-99,-4.05,1,1
2017-07-08 03:00:00,-0.139743951911,-99,-4.05,1,1
2017-07-08 04:00:00,-0.130052597138,-99,-4.05,1,1
2017-07-08 05:00:00,-0.130267696172,-99,-4.05,1,1
2017-07-08 06:00:00,-0.130038165431,-99,-4.05,1,1
2017-07-08 07:00:00,-0.140147293858,-99,-4.05,1,1
2017-07-08 08:00:00,-0.129640387572,-99,-4.05,1,1
2017-07-08 09:00:00,-0.130217309155,-99,-4.05,1,1
2017-07-08 10:00:00,-0.0995488301068,-99,-4.05,1,1
2017-07-08 11:00:00,-0.0803086661589,-99,-4.05,1,1
2017-07-08 12:00:00,-0.0602111107596,-99,-4.05,1,1
2017-07-08 13:00:00,-0.060418815752,-99,-4.05,1,1
2017-07-08 14:00:00,-0.0700315509791,-99,-4.05,1,1
2017-07-08 15:00:00,-0.0798971989698,-99,-4.05,1,1
2017-07-08 16:00:00,-0.0798136247146,-99,-4.05,1,1
2017-07-08 17:00:00,-0.0596452638327,-99,-4.05,1,1
2017-07-08 18:00:00,-0.0502389996165,-99,-4.05,1,1
2017-07-08 19:00:00,-0.0501810255741,-99,-4.05,1,1
2017-07-08 20:00:00,-0.0500095551446,-99,-4.05,1,1
2017-07-08 21:00:00,-0.0701721575791,-99,-4.05,1,1
2017-07-08 22:00:00,-0.0998617828308,-99,-4.05,1,1
2017-07-08 23:00:00,-0.129677692334,-99,-4.05,1,1
2017-07-09 00:00:00,-0.149532514621,-99,-4.05,1,1
2017-07-09 01:00:00,-0.159778454784,-99,-4.05,1,1
2017-07-09 02:00:00,-0.149650111789,-99,-4.05,1,1
2017-07-09 03:00:00,-0.140009638018,-99,-4.05,1,1
2017-07-09 04:00:00,-0.140160341314,-99,-4.05,1,1
2017-07-09 05:00:00,-0.150272727814,-99,-4.05,1,1
2017-07-09 06:00:00,-0.139701653188,-99,-4.05,1,1
2017-07-09 07:00:00,-0.129918666439,-99,-4.05,1,1
2017-07-09 08:00:00,-0.110009045723,-99,-4.05,1,1
2017-07-09 09:00:00,-0.120678271597,-99,-4.05,1,1
2017-07-09 10:00:00,-0.14002936141,-99,-4.05,1,1
2017-07-09 11:00:00,-0.14981868182,-99,-4.05,1,1
2017-07-09 12:00:00,-0.129424921947,-99,-4.05,1,1
2017-07-09 13:00:00,-0.099953335545,-99,-4.05,1,1
2017-07-09 14:00:00,-0.0704915861101,-99,-4.05,1,1
2017-07-09 15:00:00,-0.080740407979,-99,-4.05,1,1
2017-07-09 16:00:00,-0.100138315233,-99,-4.05,1,1
2017-07-09 17:00:00,-0.109798903838,-99,-4.05,1,1
2017-07-09 18:00:00,-0.109809707556,-99,-4.05,1,1
2017-07-09 19:00:00,-0.109972585382,-99,-4.05,1,1
2017-07-09 20:00:00,-0.0997692121177,-99,-4.05,1,1
2017-07-09 21:00:00,-0.100206243605,-99,-4.05,1,1
2017-07-09 22:00:00,-0.110165918868,-99,-4.05,1,1
2017-07-09 23:00:00,-0.119958062618,-99,-4.05,1,1
2017-07-10 00:00:00,-0.129884597039,-99,-4.05,1,1
2017-07-10 01:00:00,-0.129765713481,-99,-4.05,1,1
2017-07-10 02:00:00,-0.129979144537,-99,-4.05,1,1
2017-07-10 03:00:00,-0.140146416868,-99,-4.05,1,1
2017-07-10 04:00:00,-0.170177304048,-99,-4.05,1,1
2017-07-10 05:00:00,-0.189751616808,-99,-4.05,1,1
2017-07-10 06:00:00,-0.189640817089,-99,-4.05,1,1
2017-07-10 07:00:00,-0.159179109278,-99,-4.05,1,1
2017-07-10 08:00:00,-0.120525972089,-99,-4.05,1,1
2017-07-10 09:00:00,-0.100516200667,-99,-4.05,1,1
2017-07-10 10:00:00,-0.100357339189,-99,-4.05,1,1
2017-07-10 11:00:00,-0.12049707341,-99,-4.05,1,1
2017-07-10 12:00:00,-0.129675635311,-99,-4.05,1,1
2017-07-10 13:00:00,-0.129797387346,-99,-4.05,1,1
2017-07-10 14:00:00,-0.0996576320193,-99,-4.05,1,1
2017-07-10 15:00:00,-0.070333870338,-99,-4.05,1,1
2017-07-10 16:00:00,-0.050472975181,-99,-4.05,1,1
2017-07-10 17:00:00,-0.0503699671017,-99,-4.05,1,1
2017-07-10 18:00:00,-0.0800853045206,-99,-4.05,1,1
2017-07-10 19:00:00,-0.0794027224296,-99,-4.05,1,1
2017-07-10 20:00:00,-0.0393611712568,-99,-4.05,1,1
2017-07-10 21:00:00,-0.0103894005541,-99,-4.05,1,1
2017-07-10 22:00:00,-0.0206329704928,-99,-4.05,1,1
2017-07-10 23:00:00,-0.0707904566914,-99,-4.05,1,1
2017-07-11 00:00:00,-0.12938033316,-99,-4.05,1,1
2017-07-11 01:00:00,-0.159476532232,-99,-4.05,1,1
2017-07-11 02:00:00,-0.149585490994,-99,-4.05,1,1
2017-07-11 03:00:00,-0.129933152266,-99,-4.05,1,1
2017-07-11 04:00:00,-0.12041256045,-99,-4.05,1,1
2017-07-11 05:00:00,-0.110162816869,-99,-4.05,1,1
2017-07-11 06:00:00,-0.140702920008,-99,-4.05,1,1
2017-07-11 07:00:00,-0.118961757761,-99,-4.05,1,1
2017-07-11 08:00:00,-0.120433829417,-99,-4.05,1,1
2017-07-11 09:00:00,-0.0996569294373,-99,-4.05,1,1
2017-07-11 10:00:00,-0.0600302508816,-99,-4.05,1,1
2017-07-11 11:00:00,-0.0305092560719,-99,-4.05,1,1
2017-07-11 12:00:00,-0.000544800232084,-99,-4.05,1,1
2017-07-11 13:00:00,-0.0107421204156,-99,-4.05,1,1
2017-07-11 14:00:00,-0.0299232618892,-99,-4.05,1,1
2017-07-11 15:00:00,-0.0396672620799,-99,-4.05,1,1
2017-07-11 16:00:00,-0.0497833918252,-99,-4.05,1,1
2017-07-11 17:00:00,-0.0598739856917,-99,-4.05,1,1
2017-07-11 18:00:00,-0.0800528648062,-99,-4.05,1,1
2017-07-11 19:00:00,-0.119847495481,-99,-4.05,1,1
2017-07-11 20:00:00,-0.129311407379,-99,-4.05,1,1
2017-07-11 21:00:00,-0.129807647626,-99,-4.05,1,1
2017-07-11 22:00:00,-0.13002087633,-99,-4.05,1,1
2017-07-11 23:00:00,-0.140111972087,-99,-4.05,1,1
2017-07-12 00:00:00,-0.149733263721,-99,-4.05,1,1
2017-07-12 01:00:00,-0.169745017939,-99,-4.05,1,1
2017-07-12 02:00:00,-0.169567345485,-99,-4.05,1,1
2017-07-12 03:00:00,-0.169666094567,-99,-4.05,1,1
2017-07-12 04:00:00,-0.159181602383,-99,-4.05,1,1
2017-07-12 05:00:00,-0.11944856403,-99,-4.05,1,1
2017-07-12 06:00:00,-0.0898821049464,-99,-4.05,1,1
2017-07-12 07:00:00,-0.0793984582153,-99,-4.05,1,1
2017-07-12 08:00:00,-0.0984517836778,-99,-4.05,1,1
2017-07-12 09:00:00,-0.117922921767,-99,-4.05,1,1
2017-07-12 10:00:00,-0.137150935024,-99,-4.05,1,1
2017-07-12 11:00:00,-0.127209201857,-99,-4.05,1,1
2017-07-12 12:00:00,-0.0774637757636,-99,-4.05,1,1
2017-07-12 13:00:00,-0.0279222880679,-99,-4.05,1,1
2017-07-12 14:00:00,0.0317361590459,-99,-4.05,1,1
2017-07-12 15:00:00,0.100951406134,-99,-4.05,1,1
2017-07-12 16:00:00,0.150859543609,-99,-4.05,1,1
2017-07-12 17:00:00,0.13273041568,-99,-4.05,1,1
2017-07-12 18:00:00,0.103213056413,-99,-4.05,1,1
2017-07-12 19:00:00,0.0542657054909,-99,-4.05,1,1
2017-07-12 20:00:00,0.0343362693039,-99,-4.05,1,1
2017-07-12 21:00:00,0.0137941919472,-99,-4.05,1,1
2017-07-12 22:00:00,-0.00658894527245,-99,-4.05,1,1
2017-07-12 23:00:00,-0.027096759414,-99,-4.05,1,1
2017-07-13 00:00:00,-0.0572895797298,-99,-4.05,1,1
2017-07-13 01:00:00,-0.0780087833353,-99,-4.05,1,1
2017-07-13 02:00:00,-0.0788293736749,-99,-4.05,1,1
2017-07-13 03:00:00,-0.079180942608,-99,-4.05,1,1
2017-07-13 04:00:00,-0.0893416398621,-99,-4.05,1,1
2017-07-13 05:00:00,-0.099449927611,-99,-4.05,1,1
2017-07-13 06:00:00,-0.0996645843424,-99,-4.05,1,1
2017-07-13 07:00:00,-0.0998213865782,-99,-4.05,1,1
2017-07-13 08:00:00,-0.090065179475,-99,-4.05,1,1
2017-07-13 09:00:00,-0.0997195864284,-99,-4.05,1,1
2017-07-13 10:00:00,-0.11931329328,-99,-4.05,1,1
2017-07-13 11:00:00,-0.149139168987,-99,-4.05,1,1
2017-07-13 12:00:00,-0.169182813629,-99,-4.05,1,1
2017-07-13 13:00:00,-0.159945627517,-99,-4.05,1,1
2017-07-13 14:00:00,-0.131031264793,-99,-4.05,1,1
2017-07-13 15:00:00,-0.109869862819,-99,-4.05,1,1
2017-07-13 16:00:00,-0.100361138591,-99,-4.05,1,1
2017-07-13 17:00:00,-0.109942068348,-99,-4.05,1,1
2017-07-13 18:00:00,-0.119618928204,-99,-4.05,1,1
2017-07-13 19:00:00,-0.109837271853,-99,-4.05,1,1
2017-07-13 20:00:00,-0.110132604079,-99,-4.05,1,1
2017-07-13 21:00:00,-0.130131483519,-99,-4.05,1,1
2017-07-13 22:00:00,-0.149393861445,-99,-4.05,1,1
2017-07-13 23:00:00,-0.168892461034,-99,-4.05,1,1
2017-07-14 00:00:00,-0.17950627926,-99,-4.05,1,1
2017-07-14 01:00:00,-0.17974883623,-99,-4.05,1,1
2017-07-14 02:00:00,-0.179986534603,-99,-4.05,1,1
2017-07-14 03:00:00,-0.189576980997,-99,-4.05,1,1
2017-07-14 04:00:00,-0.200060598967,-99,-4.05,1,1
2017-07-14 05:00:00,-0.19983624256,-99,-4.05,1,1
2017-07-14 06:00:00,-0.179637009352,-99,-4.05,1,1
2017-07-14 07:00:00,-0.140945674849,-99,-4.05,1,1
2017-07-14 08:00:00,-0.12078990156,-99,-4.05,1,1
2017-07-14 09:00:00,-0.110724745491,-99,-4.05,1,1
2017-07-14 10:00:00,-0.110782748551,-99,-4.05,1,1
2017-07-14 11:00:00,-0.139920116737,-99,-4.05,1,1
2017-07-14 12:00:00,-0.149385324043,-99,-4.05,1,1
2017-07-14 13:00:00,-0.149570157828,-99,-4.05,1,1
2017-07-14 14:00:00,-0.129748649712,-99,-4.05,1,1
2017-07-14 15:00:00,-0.109725862532,-99,-4.05,1,1
2017-07-14 16:00:00,-0.029218383782,-99,-4.05,1,1
2017-07-14 17:00:00,0.0502505288871,-99,-4.05,1,1
2017-07-14 18:00:00,0.0892728193522,-99,-4.05,1,1
2017-07-14 19:00:00,0.0893859447482,-99,-4.05,1,1
2017-07-14 20:00:00,0.0708951798102,-99,-4.05,1,1
2017-07-14 21:00:00,0.0510232269251,-99,-4.05,1,1
2017-07-14 22:00:00,0.0904952576304,-99,-4.05,1,1
2017-07-14 23:00:00,0.119932912673,-99,-4.05,1,1
2017-07-15 00:00:00,0.119912366128,-99,-4.05,1,1
2017-07-15 01:00:00,0.0907802711146,-99,-4.05,1,1
2017-07-15 02:00:00,0.0421587256667,-99,-4.05,1,1
2017-07-15 03:00:00,-0.00825314388272,-99,-4.05,1,1
2017-07-15 04:00:00,-0.00912377718987,-99,-4.05,1,1
2017-07-15 05:00:00,-0.0195688485112,-99,-4.05,1,1
2017-07-15 06:00:00,-0.0496979944772,-99,-4.05,1,1
2017-07-15 07:00:00,-0.0596981059923,-99,-4.05,1,1
2017-07-15 08:00:00,-0.0497929838339,-99,-4.05,1,1
2017-07-15 09:00:00,-0.0299646562618,-99,-4.05,1,1
2017-07-15 10:00:00,-0.0404631320362,-99,-4.05,1,1
2017-07-15 11:00:00,-0.0693044650465,-99,-4.05,1,1
2017-07-15 12:00:00,-0.0986736218934,-99,-4.05,1,1
2017-07-15 13:00:00,-0.109355557948,-99,-4.05,1,1
2017-07-15 14:00:00,-0.129734033928,-99,-4.05,1,1
2017-07-15 15:00:00,-0.149783512407,-99,-4.05,1,1
2017-07-15 16:00:00,-0.139622964146,-99,-4.05,1,1
2017-07-15 17:00:00,-0.109646425957,-99,-4.05,1,1
2017-07-15 18:00:00,-0.0702457583602,-99,-4.05,1,1
2017-07-15 19:00:00,-0.07086432584,-99,-4.05,1,1
2017-07-15 20:00:00,-0.0901101657878,-99,-4.05,1,1
2017-07-15 21:00:00,-0.108772515478,-99,-4.05,1,1
2017-07-15 22:00:00,-0.129127960016,-99,-4.05,1,1
2017-07-15 23:00:00,-0.149551319033,-99,-4.05,1,1
2017-07-16 00:00:00,-0.159714065501,-99,-4.05,1,1
2017-07-16 01:00:00,-0.129319100162,-99,-4.05,1,1
2017-07-16 02:00:00,-0.110210170948,-99,-4.05,1,1
2017-07-16 03:00:00,-0.130657846436,-99,-4.05,1,1
2017-07-16 04:00:00,-0.149624359836,-99,-4.05,1,1
2017-07-16 05:00:00,-0.149645467378,-99,-4.05,1,1
2017-07-16 06:00:00,-0.149978461778,-99,-4.05,1,1
2017-07-16 07:00:00,-0.1398376836,-99,-4.05,1,1
2017-07-16 08:00:00,-0.130028652734,-99,-4.05,1,1
2017-07-16 09:00:00,-0.130204809347,-99,-4.05,1,1
2017-07-16 10:00:00,-0.130018829203,-99,-4.05,1,1
2017-07-16 11:00:00,-0.109636804308,-99,-4.05,1,1
2017-07-16 12:00:00,-0.0900934119548,-99,-4.05,1,1
2017-07-16 13:00:00,-0.0903698224646,-99,-4.05,1,1
2017-07-16 14:00:00,-0.0696157711607,-99,-4.05,1,1
2017-07-16 15:00:00,-0.0400120958338,-99,-4.05,1,1
2017-07-16 16:00:00,-0.0204112843203,-99,-4.05,1,1
2017-07-16 17:00:00,-0.0204354028885,-99,-4.05,1,1
2017-07-16 18:00:00,-0.0400523123285,-99,-4.05,1,1
2017-07-16 19:00:00,-0.0596877874657,-99,-4.05,1,1
2017-07-16 20:00:00,-0.0897217797296,-99,-4.05,1,1
2017-07-16 21:00:00,-0.109644585188,-99,-4.05,1,1
2017-07-16 22:00:00,-0.109656055176,-99,-4.05,1,1
2017-07-16 23:00:00,-0.0895869123652,-99,-4.05,1,1
2017-07-17 00:00:00,-0.0701924540401,-99,-4.05,1,1
2017-07-17 01:00:00,-0.0806963001215,-99,-4.05,1,1
2017-07-17 02:00:00,-0.109752865982,-99,-4.05,1,1
2017-07-17 03:00:00,-0.129545768327,-99,-4.05,1,1
2017-07-17 04:00:00,-0.119513706644,-99,-4.05,1,1
2017-07-17 05:00:00,-0.099790865285,-99,-4.05,1,1
2017-07-17 06:00:00,-0.0903017245465,-99,-4.05,1,1
2017-07-17 07:00:00,-0.110819402007,-99,-4.05,1,1
2017-07-17 08:00:00,-0.109613641635,-99,-4.05,1,1
2017-07-17 09:00:00,-0.120092094717,-99,-4.05,1,1
2017-07-17 10:00:00,-0.109638668604,-99,-4.05,1,1
2017-07-17 11:00:00,-0.11029755157,-99,-4.05,1,1
2017-07-17 12:00:00,-0.110005090806,-99,-4.05,1,1
2017-07-17 13:00:00,-0.110011611343,-99,-4.05,1,1
2017-07-17 14:00:00,-0.0998392346219,-99,-4.05,1,1
2017-07-17 15:00:00,-0.0899858234029,-99,-4.05,1,1
2017-07-17 16:00:00,-0.0901275491557,-99,-4.05,1,1
2017-07-17 17:00:00,-0.100091946106,-99,-4.05,1,1
2017-07-17 18:00:00,-0.109923878642,-99,-4.05,1,1
2017-07-17 19:00:00,-0.0894046543427,-99,-4.05,1,1
2017-07-17 20:00:00,-0.0903495990236,-99,-4.05,1,1
2017-07-17 21:00:00,-0.0899902169655,-99,-4.05,1,1
2017-07-17 22:00:00,-0.0899758813445,-99,-4.05,1,1
2017-07-17 23:00:00,-0.10005229246,-99,-4.05,1,1
2017-07-18 00:00:00,-0.120051802809,-99,-4.05,1,1
2017-07-18 01:00:00,-0.149877536043,-99,-4.05,1,1
2017-07-18 02:00:00,-0.169497498165,-99,-4.05,1,1
2017-07-18 03:00:00,-0.189747117253,-99,-4.05,1,1
2017-07-18 04:00:00,-0.199787478136,-99,-4.05,1,1
2017-07-18 05:00:00,-0.179437743664,-99,-4.05,1,1
2017-07-18 06:00:00,-0.170119379755,-99,-4.05,1,1
2017-07-18 07:00:00,-0.159918597802,-99,-4.05,1,1
2017-07-18 08:00:00,-0.149998943072,-99,-4.05,1,1
2017-07-18 09:00:00,-0.150130555841,-99,-4.05,1,1
2017-07-18 10:00:00,-0.149986282828,-99,-4.05,1,1
2017-07-18 11:00:00,-0.160205324533,-99,-4.05,1,1
2017-07-18 12:00:00,-0.169948532071,-99,-4.05,1,1
2017-07-18 13:00:00,-0.169820876264,-99,-4.05,1,1
2017-07-18 14:00:00,-0.170000215669,-99,-4.05,1,1
2017-07-18 15:00:00,-0.169994687278,-99,-4.05,1,1
2017-07-18 16:00:00,-0.170000149202,-99,-4.05,1,1
2017-07-18 17:00:00,-0.169991870907,-99,-4.05,1,1
2017-07-18 18:00:00,-0.190289602769,-99,-4.05,1,1
2017-07-18 19:00:00,-0.189665243349,-99,-4.05,1,1
2017-07-18 20:00:00,-0.190026767793,-99,-4.05,1,1
2017-07-18 21:00:00,-0.169462087002,-99,-4.05,1,1
2017-07-18 22:00:00,-0.150160612058,-99,-4.05,1,1
2017-07-18 23:00:00,-0.130114938777,-99,-4.05,1,1
2017-07-19 00:00:00,-0.130350013303,-99,-4.05,1,1
2017-07-19 01:00:00,-0.150446529054,-99,-4.05,1,1
2017-07-19 02:00:00,-0.179762636437,-99,-4.05,1,1
2017-07-19 03:00:00,-0.209628230114,-99,-4.05,1,1
2017-07-19 04:00:00,-0.239623562463,-99,-4.05,1,1
2017-07-19 05:00:00,-0.239540750641,-99,-4.05,1,1
2017-07-19 06:00:00,-0.250163382991,-99,-4.05,1,1
2017-07-19 07:00:00,-0.229327554633,-99,-4.05,1,1
2017-07-19 08:00:00,-0.230368149249,-99,-4.05,1,1
2017-07-19 09:00:00,-0.250222778912,-99,-4.05,1,1
2017-07-19 10:00:00,-0.279818298095,-99,-4.05,1,1
2017-07-19 11:00:00,-0.289662029494,-99,-4.05,1,1
2017-07-19 12:00:00,-0.259050666995,-99,-4.05,1,1
2017-07-19 13:00:00,-0.24001682031,-99,-4.05,1,1
2017-07-19 14:00:00,-0.220226947384,-99,-4.05,1,1
2017-07-19 15:00:00,-0.200269133685,-99,-4.05,1,1
2017-07-19 16:00:00,-0.180048854601,-99,-4.05,1,1
2017-07-19 17:00:00,-0.160060186065,-99,-4.05,1,1
2017-07-19 18:00:00,-0.120020328146,-99,-4.05,1,1
2017-07-19 19:00:00,-0.110535086843,-99,-4.05,1,1
2017-07-19 20:00:00,-0.110194890388,-99,-4.05,1,1
2017-07-19 21:00:00,-0.140744021062,-99,-4.05,1,1
2017-07-19 22:00:00,-0.149498352853,-99,-4.05,1,1
2017-07-19 23:00:00,-0.0987220888933,-99,-4.05,1,1
2017-07-20 00:00:00,-0.0808596446355,-99,-4.05,1,1
2017-07-20 01:00:00,-0.0905107813693,-99,-4.05,1,1
2017-07-20 02:00:00,-0.140198509702,-99,-4.05,1,1
2017-07-20 03:00:00,-0.17934890678,-99,-4.05,1,1
2017-07-20 04:00:00,-0.169156416339,-99,-4.05,1,1
2017-07-20 05:00:00,-0.119804022086,-99,-4.05,1,1
2017-07-20 06:00:00,-0.0899076368734,-99,-4.05,1,1
2017-07-20 07:00:00,-0.0997783080996,-99,-4.05,1,1
2017-07-20 08:00:00,-0.148006136688,-99,-4.05,1,1
2017-07-20 09:00:00,-0.158746010603,-99,-4.05,1,1
2017-07-20 10:00:00,-0.139269506345,-99,-4.05,1,1
2017-07-20 11:00:00,-0.119668874928,-99,-4.05,1,1
2017-07-20 12:00:00,-0.129670481085,-99,-4.05,1,1
2017-07-20 13:00:00,-0.148798586777,-99,-4.05,1,1
2017-07-20 14:00:00,-0.158535484157,-99,-4.05,1,1
2017-07-20 15:00:00,-0.139455774344,-99,-4.05,1,1
2017-07-20 16:00:00,-0.0899760420512,-99,-4.05,1,1
2017-07-20 17:00:00,-0.0402108736096,-99,-4.05,1,1
2017-07-20 18:00:00,-0.0410581574268,-99,-4.05,1,1
2017-07-20 19:00:00,-0.0502799246918,-99,-4.05,1,1
2017-07-20 20:00:00,-0.0495344808929,-99,-4.05,1,1
2017-07-20 21:00:00,-0.00980299207923,-99,-4.05,1,1
2017-07-20 22:00:00,0.0395572819092,-99,-4.05,1,1
2017-07-20 23:00:00,0.0594119755141,-99,-4.05,1,1
2017-07-21 00:00:00,0.0798227720594,-99,-4.05,1,1
2017-07-21 01:00:00,0.0395037417773,-99,-4.05,1,1
2017-07-21 02:00:00,-0.0186360586954,-99,-4.05,1,1
2017-07-21 03:00:00,-0.068629643446,-99,-4.05,1,1
2017-07-21 04:00:00,-0.118374987517,-99,-4.05,1,1
2017-07-21 05:00:00,-0.129501848121,-99,-4.05,1,1
2017-07-21 06:00:00,-0.139980631574,-99,-4.05,1,1
2017-07-21 07:00:00,-0.160014433182,-99,-4.05,1,1
2017-07-21 08:00:00,-0.169884882229,-99,-4.05,1,1
2017-07-21 09:00:00,-0.159796523798,-99,-4.05,1,1
2017-07-21 10:00:00,-0.129601913065,-99,-4.05,1,1
2017-07-21 11:00:00,-0.100039050723,-99,-4.05,1,1
2017-07-21 12:00:00,-0.100485722061,-99,-4.05,1,1
2017-07-21 13:00:00,-0.121754878878,-99,-4.05,1,1
2017-07-21 14:00:00,-0.139133883894,-99,-4.05,1,1
2017-07-21 15:00:00,-0.159635003415,-99,-4.05,1,1
2017-07-21 16:00:00,-0.159684660676,-99,-4.05,1,1
2017-07-21 17:00:00,-0.160027274981,-99,-4.05,1,1
2017-07-21 18:00:00,-0.160017390863,-99,-4.05,1,1
2017-07-21 19:00:00,-0.170210544644,-99,-4.05,1,1
2017-07-21 20:00:00,-0.159694058135,-99,-4.05,1,1
2017-07-21 21:00:00,-0.139734592024,-99,-4.05,1,1
2017-07-21 22:00:00,-0.090070954043,-99,-4.05,1,1
2017-07-21 23:00:00,-0.0807236426026,-99,-4.05,1,1
2017-07-22 00:00:00,-0.130931344991,-99,-4.05,1,1
2017-07-22 01:00:00,-0.192008669021,-99,-4.05,1,1
2017-07-22 02:00:00,-0.209067890489,-99,-4.05,1,1
2017-07-22 03:00:00,-0.219880127765,-99,-4.05,1,1
2017-07-22 04:00:00,-0.229955425967,-99,-4.05,1,1
2017-07-22 05:00:00,-0.219998255372,-99,-4.05,1,1
2017-07-22 06:00:00,-0.2406306961,-99,-4.05,1,1
2017-07-22 07:00:00,-0.239696565591,-99,-4.05,1,1
2017-07-22 08:00:00,-0.219706525237,-99,-4.05,1,1
2017-07-22 09:00:00,-0.189734088816,-99,-4.05,1,1
2017-07-22 10:00:00,-0.150470114975,-99,-4.05,1,1
2017-07-22 11:00:00,-0.130524458812,-99,-4.05,1,1
2017-07-22 12:00:00,-0.120210767143,-99,-4.05,1,1
2017-07-22 13:00:00,-0.140683299708,-99,-4.05,1,1
2017-07-22 14:00:00,-0.139579191938,-99,-4.05,1,1
2017-07-22 15:00:00,-0.140004418425,-99,-4.05,1,1
2017-07-22 16:00:00,-0.139961270909,-99,-4.05,1,1
2017-07-22 17:00:00,-0.129922820907,-99,-4.05,1,1
2017-07-22 18:00:00,-0.109880676678,-99,-4.05,1,1
2017-07-22 19:00:00,-0.0900866156015,-99,-4.05,1,1
2017-07-22 20:00:00,-0.0502262263269,-99,-4.05,1,1
